supplier_name,supplier_sku,internal_product_id,country,price_local,currency,inventory_status,lead_time_days,min_order_qty,last_feed_timestamp,discontinued_flag
EuroLab,EL-82177,EB-31629,DE,344.46,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-84147,EB-79153,US,388.37,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-32109,EB-95459,DE,491.38,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-91645,EB-41320,DE,324.50,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-83342,EB-91180,US,498.77,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-58757,EB-70814,DE,134.69,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-19283,EB-83827,US,493.38,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-57197,EB-34233,SE,417.83,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-34094,EB-44084,SE,459.60,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-85126,EB-76380,US,446.70,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-25838,EB-84930,US,521.69,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-63844,EB-23473,US,595.10,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-72860,EB-67952,DE,479.21,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-32976,EB-69664,DE,356.72,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-27742,EB-88611,DE,138.69,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-27939,EB-48145,DE,244.19,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-50649,EB-87296,SE,403.81,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-42996,EB-46259,DE,436.07,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-24536,EB-58435,DE,112.89,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-88415,EB-25482,US,554.58,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-84742,EB-21660,US,588.26,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-78660,EB-24929,DE,170.80,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-50199,EB-31419,DE,202.64,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-96854,EB-56337,SE,418.17,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-52807,EB-84328,US,496.34,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-73093,EB-82696,DE,618.89,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-74510,EB-17103,DE,300.25,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-85681,EB-64428,DE,346.44,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-66581,EB-61673,US,532.63,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-67517,EB-24308,DE,447.03,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-48316,EB-42322,US,569.81,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-55704,EB-71435,SE,458.50,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-48022,EB-80257,US,625.94,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-88529,EB-49212,DE,376.87,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-75255,EB-73961,DE,180.05,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-13305,EB-95091,DE,348.01,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-73436,EB-15367,US,528.26,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-45242,EB-94027,DE,283.15,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-55281,EB-99638,DE,342.74,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-69495,EB-35860,DE,329.80,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-47918,EB-32695,SE,469.22,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-23251,EB-11944,DE,205.81,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-60609,EB-20142,US,644.39,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-85251,EB-72118,DE,255.86,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-24403,EB-64309,DE,375.35,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-96813,EB-40253,DE,427.58,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-13870,EB-37660,US,504.03,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-88344,EB-32434,DE,444.21,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-75105,EB-71216,US,540.79,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-50194,EB-53481,US,470.61,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-23423,EB-70585,US,504.64,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-93441,EB-81969,SE,480.95,SEK,Available,4,1,2026-02-02T04:00:00,N
NordAssay,NA-30170,EB-15622,DE,601.02,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-48669,EB-97390,SE,353.20,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-71815,EB-68194,DE,332.19,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-69399,EB-35055,DE,378.16,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-54849,EB-45698,SE,446.54,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-52929,EB-63243,DE,173.54,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-54807,EB-86539,SE,350.88,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-33222,EB-29640,DE,331.40,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-28481,EB-93883,US,421.01,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-45307,EB-54771,DE,321.51,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-92590,EB-75963,DE,103.43,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-89050,EB-98533,DE,343.56,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-97391,EB-44727,US,460.57,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-50480,EB-63631,DE,129.20,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-28326,EB-14473,DE,441.89,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-30071,EB-34294,US,615.72,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-42121,EB-55945,US,614.45,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-14879,EB-96188,US,490.92,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-66108,EB-13292,DE,396.17,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-64145,EB-33387,DE,329.93,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-82979,EB-18005,US,562.13,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-55724,EB-75481,DE,433.30,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-87642,EB-18196,US,559.36,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-68698,EB-43229,DE,272.48,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-31737,EB-86567,DE,393.55,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-33064,EB-68205,SE,399.97,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-40710,EB-25526,DE,451.89,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-92146,EB-51709,SE,429.58,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-49319,EB-20335,US,383.89,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-10650,EB-91663,DE,97.16,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-23236,EB-30962,US,525.77,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-37084,EB-30676,DE,396.20,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-20032,EB-76344,DE,170.44,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-67380,EB-64342,SE,375.79,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-59033,EB-51974,DE,430.47,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-58489,EB-44437,DE,364.63,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-24551,EB-94369,DE,334.67,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-42286,EB-81149,DE,621.11,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-25311,EB-96865,SE,405.23,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-86951,EB-88464,DE,317.40,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-82870,EB-46770,DE,222.73,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-78436,EB-37578,US,522.07,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-37762,EB-31090,DE,335.98,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-85332,EB-62398,US,577.23,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-30175,EB-39442,DE,318.33,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-73783,EB-45886,DE,419.00,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-33438,EB-32934,US,488.19,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioGnostics,BG-68096,EB-68073,DE,172.83,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-82381,EB-68149,DE,456.43,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-38604,EB-86564,DE,367.93,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-94910,EB-70500,SE,397.59,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-32670,EB-72980,DE,167.55,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-25335,EB-18811,DE,212.78,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-67088,EB-63565,DE,386.83,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-87789,EB-83455,DE,370.46,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-60806,EB-30846,DE,202.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-51541,EB-14249,DE,281.20,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-14609,EB-34273,DE,116.71,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-57043,EB-88698,US,534.50,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-82500,EB-78063,US,460.43,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-99486,EB-54959,DE,134.50,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-15933,EB-41717,DE,245.39,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-57651,EB-22208,US,560.93,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-64900,EB-80289,US,399.39,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-24243,EB-41562,US,489.14,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-40058,EB-37701,DE,297.20,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-41785,EB-67267,US,611.20,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-84024,EB-36045,DE,113.74,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-45144,EB-86669,DE,366.76,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-96963,EB-15306,DE,347.60,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-63803,EB-41118,US,483.89,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-86756,EB-48260,US,536.96,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-16269,EB-38341,DE,285.19,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-39732,EB-93137,US,508.04,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-47176,EB-80530,DE,323.40,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-22775,EB-81486,US,449.61,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-99360,EB-29817,DE,436.98,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-82641,EB-71460,DE,161.03,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-75998,EB-42793,DE,390.75,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-30688,EB-50363,DE,339.21,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-56998,EB-28538,DE,369.24,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-17489,EB-32025,DE,124.13,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-38035,EB-32121,US,574.46,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-48858,EB-17577,DE,332.80,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-25649,EB-96806,SE,449.10,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-69357,EB-77994,DE,289.96,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-14699,EB-76802,DE,188.17,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-44875,EB-49110,SE,370.19,SEK,Available,4,1,2026-02-02T04:00:00,N
NordBio Sweden,NB-21423,EB-36267,SE,387.79,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-60137,EB-43267,US,456.33,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-19528,EB-10161,DE,220.20,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-33847,EB-84674,US,475.90,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-91399,EB-52499,DE,307.95,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-14527,EB-92731,DE,380.01,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-20171,EB-17283,US,612.84,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-99832,EB-46023,DE,129.41,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-92641,EB-30271,DE,475.93,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-16098,EB-87996,US,606.70,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-37434,EB-91697,DE,430.09,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-27999,EB-77317,DE,437.03,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-17980,EB-73694,DE,205.36,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-31335,EB-41343,DE,351.76,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-76170,EB-26219,DE,317.87,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-53000,EB-61284,US,519.45,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-80677,EB-82092,DE,412.53,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-94742,EB-66440,US,550.75,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-72739,EB-32375,DE,321.90,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-29170,EB-56581,DE,615.09,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-33324,EB-50922,DE,119.98,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-17314,EB-84049,DE,214.82,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-94390,EB-80475,DE,426.28,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-44883,EB-53505,DE,240.37,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-11100,EB-24517,SE,465.47,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-42144,EB-56779,DE,376.98,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-70537,EB-56026,DE,415.30,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-63749,EB-24378,US,531.19,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-32387,EB-93993,DE,347.08,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-71807,EB-68984,DE,142.07,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-46404,EB-11613,US,486.17,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-77044,EB-92969,SE,333.16,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-27523,EB-79262,US,618.17,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-49456,EB-98097,DE,104.45,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-34533,EB-14403,US,471.82,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-72656,EB-81627,US,594.02,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-56981,EB-22721,DE,191.32,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-13187,EB-41079,DE,364.38,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-84750,EB-20560,DE,444.92,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-61204,EB-95402,DE,257.41,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-70767,EB-18175,DE,435.99,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-24802,EB-63070,US,483.46,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-80087,EB-61260,US,473.06,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-11179,EB-97894,DE,375.58,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-49791,EB-46249,DE,434.53,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-22801,EB-84008,US,502.24,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-18384,EB-42320,US,481.65,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-21138,EB-84027,DE,199.20,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-63279,EB-87802,US,406.84,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-12403,EB-13920,DE,105.83,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-25383,EB-22894,SE,452.67,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-97299,EB-88593,DE,288.38,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-45292,EB-10446,DE,127.67,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-94264,EB-10060,DE,451.27,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-77721,EB-85823,US,575.35,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-84480,EB-61121,DE,337.05,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-93703,EB-38903,US,534.07,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-42258,EB-72551,US,598.08,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-85061,EB-29362,DE,221.50,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-76062,EB-26902,DE,170.60,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-22509,EB-30304,DE,237.66,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-87307,EB-16664,US,425.77,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-23764,EB-21578,DE,363.11,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-99338,EB-87164,DE,392.59,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-79902,EB-50914,DE,165.28,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-23789,EB-52129,DE,318.25,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-65905,EB-57353,US,491.21,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-83426,EB-20306,SE,341.10,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-91956,EB-76945,DE,372.73,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-69592,EB-24834,US,468.63,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-95658,EB-22012,SE,429.66,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-32927,EB-67305,DE,100.91,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-64259,EB-23778,DE,570.06,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-16677,EB-78966,DE,225.52,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-57207,EB-34879,DE,102.81,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-57706,EB-49301,DE,127.15,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-17170,EB-23725,US,444.76,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-40071,EB-22643,US,465.00,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-25705,EB-72038,DE,180.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-25260,EB-59321,DE,456.41,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-19780,EB-56286,DE,134.06,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-58678,EB-82158,DE,111.36,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioGnostics,BG-38598,EB-64229,DE,233.31,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-73289,EB-32152,DE,173.20,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-60183,EB-52081,DE,168.65,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-80095,EB-60162,US,512.65,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-69358,EB-14484,US,506.79,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-48541,EB-27671,US,491.23,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-33050,EB-12506,US,547.08,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-22987,EB-58627,DE,136.76,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-57935,EB-98333,DE,165.10,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-94144,EB-40462,DE,400.38,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-92800,EB-38660,DE,225.52,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-39880,EB-19063,US,568.50,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-87179,EB-10859,US,497.80,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-95754,EB-37552,DE,540.97,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-87520,EB-14604,DE,406.59,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-47761,EB-54602,DE,377.51,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-38345,EB-34029,US,449.67,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-97109,EB-18688,DE,344.81,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-79671,EB-76052,DE,208.46,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-32587,EB-74404,US,563.26,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-40357,EB-72184,DE,168.98,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-60898,EB-52177,DE,512.81,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-63721,EB-31190,US,518.19,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-19383,EB-98392,DE,394.72,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-67927,EB-40760,DE,480.37,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-80611,EB-51592,DE,484.09,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-30414,EB-59055,DE,449.94,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-97157,EB-56538,DE,373.74,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-39642,EB-63393,DE,448.57,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-64109,EB-69094,DE,338.07,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-58398,EB-11352,DE,379.95,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-89992,EB-32207,DE,140.84,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-62299,EB-31254,DE,371.56,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-91467,EB-77727,US,396.90,USD,In Stock,6,1,2026-02-01T05:00:00,N
LabVeritas,LV-51528,EB-47646,DE,200.46,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-14888,EB-81588,US,594.32,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-14016,EB-23389,DE,99.05,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-30582,EB-88053,DE,322.73,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
